source_url,title,line_no,settlement,folio,role,name,patronymic,family,age,raw_segment
https://kungur-sources.github.io/1747-%D0%A0%D0%93%D0%90%D0%94%D0%90-350-2-1635-%D0%9A%D1%83%D0%BD%D0%B3%D1%83%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D1%83%D0%B5%D0%B7%D0%B4.html,РГАДА ф.350 оп.2 д.1635 | kungur-sources,20,,,other,же,,,734,Причисленной в том же 734 году написанной в прежнюю перепись Тотемского уезду Окологородной волости деревни Устья Печенскаго з государственными крестьяны
https://kungur-sources.github.io/1747-%D0%A0%D0%93%D0%90%D0%94%D0%90-350-2-1635-%D0%9A%D1%83%D0%BD%D0%B3%D1%83%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D1%83%D0%B5%D0%B7%D0%B4.html,РГАДА ф.350 оп.2 д.1635 | kungur-sources,24,,,other,же,,,734,Причисленной в том же 734 году написанной в прежнюю перепись того ж уезду Нептурской волости села Никольского в деревне Дору з государственными крестьяны
https://kungur-sources.github.io/1747-%D0%A0%D0%93%D0%90%D0%94%D0%90-350-2-1635-%D0%9A%D1%83%D0%BD%D0%B3%D1%83%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D1%83%D0%B5%D0%B7%D0%B4.html,РГАДА ф.350 оп.2 д.1635 | kungur-sources,28,,,other,же,,,734,Причисленной в том же 734-м году написанной в прежнюю перепись того ж уезду Ношулской волости села Спаского
https://kungur-sources.github.io/1747-%D0%A0%D0%93%D0%90%D0%94%D0%90-350-2-1635-%D0%9A%D1%83%D0%BD%D0%B3%D1%83%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D1%83%D0%B5%D0%B7%D0%B4.html,РГАДА ф.350 оп.2 д.1635 | kungur-sources,33,,,son,же,,,734,У него сын написанной в прежнюю перепись и причисленной в том же 734-м году
https://kungur-sources.github.io/1747-%D0%A0%D0%93%D0%90%D0%94%D0%90-350-2-1635-%D0%9A%D1%83%D0%BD%D0%B3%D1%83%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D1%83%D0%B5%D0%B7%D0%B4.html,РГАДА ф.350 оп.2 д.1635 | kungur-sources,35,,,other,же,,,734,Причисленной в том же 734 году написанной в прежнюю перепись Казанской губернии Кайгородского уезду Зюздинской волости села Никольского з государственными крестьяны
https://kungur-sources.github.io/1747-%D0%A0%D0%93%D0%90%D0%94%D0%90-350-2-1635-%D0%9A%D1%83%D0%BD%D0%B3%D1%83%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D1%83%D0%B5%D0%B7%D0%B4.html,РГАДА ф.350 оп.2 д.1635 | kungur-sources,39,,,other,же,,,734,Причисленной в том же 734-м году написанной в прежнюю перепись Тотемского уезду окологородной волости Верхних Починков села Покровскаго деревни Заболотной з государственными крестьяны
https://kungur-sources.github.io/1747-%D0%A0%D0%93%D0%90%D0%94%D0%90-350-2-1635-%D0%9A%D1%83%D0%BD%D0%B3%D1%83%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D1%83%D0%B5%D0%B7%D0%B4.html,РГАДА ф.350 оп.2 д.1635 | kungur-sources,43,,,other,же,,,734,Причисленной в том же 734-м году написанной в прежнюю перепись Нижегородской губернии Балахонского уезду Заузольской волости деревни Кувтины з дворцовыми крестьяны
https://kungur-sources.github.io/1747-%D0%A0%D0%93%D0%90%D0%94%D0%90-350-2-1635-%D0%9A%D1%83%D0%BD%D0%B3%D1%83%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D1%83%D0%B5%D0%B7%D0%B4.html,РГАДА ф.350 оп.2 д.1635 | kungur-sources,47,,,other,же,,,734,(л. 78 об.) Причисленной в том же 734-м году написанной в прежнюю перепись той же волости деревни Луковкина з дворцовыми крестьяны
https://kungur-sources.github.io/1747-%D0%A0%D0%93%D0%90%D0%94%D0%90-350-2-1635-%D0%9A%D1%83%D0%BD%D0%B3%D1%83%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D1%83%D0%B5%D0%B7%D0%B4.html,РГАДА ф.350 оп.2 д.1635 | kungur-sources,51,,,other,же,,,734,Причисленной в том же 734-м году написанной в прежнюю перепись Вологодского уезду Шуйскаго городка вотчины ростовскаго митрополита деревни Кропивины
https://kungur-sources.github.io/1747-%D0%A0%D0%93%D0%90%D0%94%D0%90-350-2-1635-%D0%9A%D1%83%D0%BD%D0%B3%D1%83%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D1%83%D0%B5%D0%B7%D0%B4.html,РГАДА ф.350 оп.2 д.1635 | kungur-sources,55,,,son,же,,,734,У него сын написанной в прежнюю перепись в оной же деревне и причисленной в том же 734-м году
https://kungur-sources.github.io/1747-%D0%A0%D0%93%D0%90%D0%94%D0%90-350-2-1635-%D0%9A%D1%83%D0%BD%D0%B3%D1%83%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D1%83%D0%B5%D0%B7%D0%B4.html,РГАДА ф.350 оп.2 д.1635 | kungur-sources,57,,,other,же,,,734,Причисленной в том же 734-м году написанной в прежнюю перепись Юрьевца Повольского уезду Заборской волости деревни Березовы з дворцовыми крестьяны
https://kungur-sources.github.io/1747-%D0%A0%D0%93%D0%90%D0%94%D0%90-350-2-1635-%D0%9A%D1%83%D0%BD%D0%B3%D1%83%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D1%83%D0%B5%D0%B7%D0%B4.html,РГАДА ф.350 оп.2 д.1635 | kungur-sources,61,,,other,же,,,734,(л. 79) Причисленной в том же 734-м году написанной в прежнюю перепись Архаегелогородской губернии Чаронской округи Ванской волости деревни Клечешовы дворцовой крестьянин
https://kungur-sources.github.io/1747-%D0%A0%D0%93%D0%90%D0%94%D0%90-350-2-1635-%D0%9A%D1%83%D0%BD%D0%B3%D1%83%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D1%83%D0%B5%D0%B7%D0%B4.html,РГАДА ф.350 оп.2 д.1635 | kungur-sources,65,,,son,же,,,734,У него сын после переписи рожденной и причисленной в том же 734 году
https://kungur-sources.github.io/1747-%D0%A0%D0%93%D0%90%D0%94%D0%90-350-2-1635-%D0%9A%D1%83%D0%BD%D0%B3%D1%83%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D1%83%D0%B5%D0%B7%D0%B4.html,РГАДА ф.350 оп.2 д.1635 | kungur-sources,67,,,other,же,,,734,Причисленной в том же 734-м году написанной в прежнюю перепись Нижегородского уезду вотчины нижегородскаго архиерея села Молитовки
