source_url,title,line_no,settlement,folio,role,name,patronymic,family,age,raw_segment
https://kungur-sources.github.io/1679-%D0%A0%D0%93%D0%90%D0%94%D0%90-1209-1-226-%D0%9A%D1%83%D0%BD%D0%B3%D1%83%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D1%83%D0%B5%D0%B7%D0%B4.html,РГАДА ф.1209. оп.1. д.226 | kungur-sources,7,,,other,Асматова,,,187,"(обложка) КУНГУРСКАЯ книга переписная церковным и посацким, стрелцовым и пушкарским, селам и деревням переписи Дмитрия Жукова да подьячего Петра Асматова 187 году. №"
https://kungur-sources.github.io/1679-%D0%A0%D0%93%D0%90%D0%94%D0%90-1209-1-226-%D0%9A%D1%83%D0%BD%D0%B3%D1%83%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D1%83%D0%B5%D0%B7%D0%B4.html,РГАДА ф.1209. оп.1. д.226 | kungur-sources,13,,,other,Аcматова,,,187,переписи Дмитрия Жукова да подьячего Петра Аcматова 187 году. №
https://kungur-sources.github.io/1679-%D0%A0%D0%93%D0%90%D0%94%D0%90-1209-1-226-%D0%9A%D1%83%D0%BD%D0%B3%D1%83%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D1%83%D0%B5%D0%B7%D0%B4.html,РГАДА ф.1209. оп.1. д.226 | kungur-sources,1918,Деревня Кадешникова,246,other,причетников,,,2,"Итого у Тохтаревские пустыни: церковных причетников 2 двора, людей в них 2 человека"
https://kungur-sources.github.io/1679-%D0%A0%D0%93%D0%90%D0%94%D0%90-1209-1-226-%D0%9A%D1%83%D0%BD%D0%B3%D1%83%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D1%83%D0%B5%D0%B7%D0%B4.html,РГАДА ф.1209. оп.1. д.226 | kungur-sources,1918,Деревня Кадешникова,246,other,них,,,2,"Итого у Тохтаревские пустыни: церковных причетников 2 двора, людей в них 2 человека"
https://kungur-sources.github.io/1679-%D0%A0%D0%93%D0%90%D0%94%D0%90-1209-1-226-%D0%9A%D1%83%D0%BD%D0%B3%D1%83%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D1%83%D0%B5%D0%B7%D0%B4.html,РГАДА ф.1209. оп.1. д.226 | kungur-sources,1918,Деревня Кадешникова,246,other,служебников,,,7,/л.245об/ служебников 7 человек
https://kungur-sources.github.io/1679-%D0%A0%D0%93%D0%90%D0%94%D0%90-1209-1-226-%D0%9A%D1%83%D0%BD%D0%B3%D1%83%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D1%83%D0%B5%D0%B7%D0%B4.html,РГАДА ф.1209. оп.1. д.226 | kungur-sources,1918,Деревня Кадешникова,246,other,детенышев,,,3,детенышев 3 человека
https://kungur-sources.github.io/1679-%D0%A0%D0%93%D0%90%D0%94%D0%90-1209-1-226-%D0%9A%D1%83%D0%BD%D0%B3%D1%83%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D1%83%D0%B5%D0%B7%D0%B4.html,РГАДА ф.1209. оп.1. д.226 | kungur-sources,1918,Деревня Кадешникова,246,other,дворе,,,4,"на скотном дворе 4 семьи дворников, людей 10 человек"
https://kungur-sources.github.io/1679-%D0%A0%D0%93%D0%90%D0%94%D0%90-1209-1-226-%D0%9A%D1%83%D0%BD%D0%B3%D1%83%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D1%83%D0%B5%D0%B7%D0%B4.html,РГАДА ф.1209. оп.1. д.226 | kungur-sources,1918,Деревня Кадешникова,246,other,людей,,,10,"на скотном дворе 4 семьи дворников, людей 10 человек"
https://kungur-sources.github.io/1679-%D0%A0%D0%93%D0%90%D0%94%D0%90-1209-1-226-%D0%9A%D1%83%D0%BD%D0%B3%D1%83%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D1%83%D0%B5%D0%B7%D0%B4.html,РГАДА ф.1209. оп.1. д.226 | kungur-sources,1918,Деревня Кадешникова,246,other,них,,,21,"8 дворов крестьянских, людей в них 21 человек, у них подсоседьников 1 семья, 1 человек"
https://kungur-sources.github.io/1679-%D0%A0%D0%93%D0%90%D0%94%D0%90-1209-1-226-%D0%9A%D1%83%D0%BD%D0%B3%D1%83%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D1%83%D0%B5%D0%B7%D0%B4.html,РГАДА ф.1209. оп.1. д.226 | kungur-sources,1918,Деревня Кадешникова,246,other,подсоседьников,,,1,"8 дворов крестьянских, людей в них 21 человек, у них подсоседьников 1 семья, 1 человек"
